,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,1.1442331117462903e+18,5.440254355534019e+16,1698318743562.1475,798534671932.2308,35411027196.764824,40386728570.87117,2458358467.5156946,977266477.1246468,270464996.7539199,43644466.26756937,1315.0737761395212,1257079.949329519,65007.975205760325,78123.08249812045,5537.468547568872,222.21128721335592,275.5841591426411,21.238333700787045,11.195137756472082,55.020546976878684,23.865768919737686,478.17680579165034,13.0879309374861,1892.3500161430625,17.797565849680876,197.19209471989356,74.63993595613773,191.27485084430143,345.22025042127353,26.015962071716743,8.851979357961387,10.759746939675013,11.514504932883224,4.898088115667188,11.909179910459857,0.9016999763385114,1.3071924852905168,1.756451799419035,0.7878345266655951,0.9184030875565509,1.1736431292865082,0.9380478417754401,1.5894423473671102,4.908147447417871,1.7542951774216433,1.152689273386515,1.54911962866695,4.297347097168004,0.9559187312631837,1.5820132512710183
11,1.267324321370421e+18,1.651062507077483e+17,1140552609953.179,1706584774620.8604,98299473874.27515,44962079687.28547,2176866555.336822,2040349887.0686002,9718286.18009987,77528287.36391397,978680.7593364306,6536462.969223746,13415.720768091947,504881.93449239136,140.42671403174253,1134.7864944762437,38.41889379879454,208.26785368872095,8.617596266124092,5.3042884933403975,11.087482020839014,7.895603634397416,47.25772804083189,7.60463333186766,32.092042786111065,17.836839192799733,24.664026047642345,80.59357522380152,42.90156806151977,7.699141884473381,7.025600473930165,1.9889576103060211,1.3285863015811403,1.0559270688649194,1.63152494323423,0.930760334687094,0.9160982640095211,1.0214740466542307,0.6879260545151596,0.6436867414582724,0.8577092305266019,0.7740834644144694,0.618357433302622,0.6693125760855977,0.624350553834059,0.6338594780292984,0.8922766727026288,0.881807668047859,0.672317651091399,0.8798116200062446
12,8.054444692911536e+16,5.000044892806533,2830527287810.3716,34599460.963459074,55002809877.000374,6554102.506152761,1051614464.2770716,75021200.99787296,35425460.06309583,127639.36691148902,135953.36906064072,10946.009911580426,8101.396755648632,172.1122791856309,59.87843100916506,11.680939791598927,5.618166618269371,14.267612539899005,5.241335209074398,7.601690182985419,4.038068068943939,5.9310581211896,12.81554512125592,9.736568793125622,3.1598777665472064,2.897278089251834,2.9128955158742986,1.2315860487570554,1.3488318320059058,1.1535215815179245,0.9795542764235837,0.9358499163350498,0.7561580348895997,0.7341031354279562,0.7363020858773177,0.6654774300908779,0.6708765188894387,0.647638352494101,0.6519826012642891,0.6408066942150735,0.7097409488784268,0.6898747073233683,0.6513986927093689,0.6606860171330111,0.582906466137613,0.5808895108533519,1.5062880841118216,0.7400620372301879,0.502792737548052,0.4615118231558183
13,1.7972713507232036e+18,1.4257850172035598e+16,1720373969835.8594,571946662176.6979,148071545214.68597,57506907256.28075,973691835.9728755,586070386.0042104,23330377.92190703,1277299.6384007328,706748.7520290265,18728.23621150745,6914.511681497232,1229.0528683182872,329.51534593388254,86.96015152595503,5.387930649875637,15.78960398401644,4.42417814284747,7.166479106219337,3.6865250014041275,12.214343372438035,14.982156320761217,46.57379826098089,13.367289145065689,13.14849424245004,27.49715265445887,5.810794219171977,9.114594813344306,4.60556157297998,6.099626542068221,11.67646267177035,3.024615436043403,1.873957598623923,2.956401383123221,2.8408409236893695,0.7758913422304119,0.923556303631594,0.9048128758713643,0.6598933729347611,0.9210007871043605,1.987586298877052,0.614410636560905,0.6992449804397124,0.9581710175127471,0.6788899825047607,1.1823610600707926,2.3938082666932434,1.9140787998919515,0.6344893403094457
14,6.897818025418459e+17,1.0539089844333403e+17,2249413549425.2197,574236560220.1698,129813678074.37825,78564210953.00288,1751334386.4009936,3518369317.5545,114956200.15438758,424277534.46150565,4887830.404896369,31227555.978973005,92829.67460106181,3926575.595412897,17454.723637094045,55078.416616779614,2741.055858749186,7904.444790492343,244.3212173388033,575.48375110992,52.7910950806864,6.41708113234916,13.815735810178479,20.105206229726214,4.563093506283353,3.054384775991897,3.056761815104351,1.9074751787742614,1.0406128355018032,1.150261534294669,1.174974040348536,1.251958103139242,1.978111157093982,1.4329464489015435,0.9291908744269549,0.6741405037671534,0.693584830648723,0.6792828363540746,0.6980121694074133,0.7940279272436404,0.9334845661954727,0.7160677031340811,1.3127076814366747,1.1709860305564859,2.0419186077880673,4.34243703869651,0.8334402168094661,0.6894849343132231,1.8362122109751648,0.6689851914165866
15,8.673786853696726e+17,2598178388956891.5,2268671110165.3076,570278883498.8827,22146065118.212177,66013950811.832375,26786317518.134243,8319429988.555546,12584578.03330696,293948455.255387,62001.81971913482,13411939.613183936,7713.470078459946,230394.7649921126,286.7043517085946,17472.227210478708,69.99429699940906,255.0798248407693,27.78400968591981,24.121931503329947,35.28269929499433,29.21339036387277,310.34914630915586,52.588131174035574,165.35333182095297,11.875667568638228,55.77058465532438,5.674190413917452,5.212317152772983,12.617660253432895,2.032575816252849,1.0864658590518852,2.152310337221545,1.4289023420904667,1.6786386588048348,0.7237720582972647,0.7933965442618017,0.7130627626377206,0.6790966526780995,0.6412564964788502,0.6107822641868814,0.6202826224675184,0.6926126896615246,0.8273904998841435,0.750078318984937,0.5953267087975435,0.5187900515356874,1.1097683133169975,1.4665678183071624,1.879490134824261
16,1.8217062768881888e+17,4064100935403131.0,845092870949557.9,125780280505.70557,576546113465.4496,226335761.62963876,16124881527.157892,1426451.0312341838,339734330.61545366,32359.73221669696,27733699.91929568,2540.449420282702,1426070.4218110882,392.82400882700244,133991.38807319832,2886.001783297034,155.86268245466664,9.326615763319527,20.993456273003556,2.741903773970078,4.351626186398031,5.842984568891578,18.422196659826067,8.054343315061397,12.524801721120808,4.65466513187017,2.9869621441485625,2.3920677380644615,3.4311133056645997,1.9730418207533158,1.440534924495041,0.876347849061542,1.7488703717947232,2.4063141477881165,5.412122304463307,58.88042677623671,24.631166015015385,1538.8621790579127,24.50156563147209,278.7609449734002,26.192189123088724,3299.874312914507,21.48488388866195,88.38990653158584,24.60549152169494,944.7315904915132,30.164017953061794,2758.789905946491,31.621140031627405,8157.488134190612
17,2.3673795161470675e+17,22884187710338.945,1146981911935.7908,312369401137.9612,120691665313.39949,23337569148.057926,793840122.3029047,538187023.0049891,80446043.16074808,44059358.486065425,24768.862236238587,1286147.5521928887,3458.1423515562537,6127.862142279385,367.5278807944425,59.876420166451915,83.56821764839052,12.020286206609248,26.36661280730231,8.969659536807681,20.603092212257472,2.9939295838435145,8.154228726218456,4.895829395901184,25.42041696883326,21.972313834724215,30.879679290225493,39.22900612099571,648.7727282846078,29.90064767657121,620.966848868962,9.727039886064244,2.5043489493241258,4.897811613822703,11.151932089391929,5.420004378693102,0.7274247947706638,1.8830163344211444,3.4495141951988786,10.763512938600538,0.6702556730287348,1.122518426597814,1.6708093194723097,1.2744645100844463,3.902880946475464,1.0651924822015693,0.5134138033706378,0.48916882736727285,0.4249998441243687,0.42765803688177334
18,1.4987203186434084e+18,3569451525410070.0,3193589772257.437,9428675535749.43,15936050187.335249,77227633574.78279,1199214252.99634,4890977706.306237,96050207.68810867,77874571.82007979,2703337.8613521443,313534.23054058844,80319.2758174462,7954.3490295464735,8603.625097172075,164.23488218178935,81.4719816076003,7.60362846425716,13.828507400240671,5.95169481861077,56.6563165391282,15.775915011604082,159.97130022524226,25.851800460804117,8.953327173864436,3.8467190406598606,14.992268518073773,8.762266901568703,2.035731487555387,1.848865829394841,2.1647049767973154,1.0265145805121496,1.1652797423660233,0.8707477735899553,0.6535118175084423,0.6664193787289631,0.650029557344205,0.6520958252153004,0.6583848485256077,0.6202600191235635,0.6209203505608512,0.6051091431523619,0.6451120082567862,0.8415001769879918,0.7131101611053976,0.7420325428662949,0.822820993283752,2.992093772696891,2.3713137511828752,1.800089923343372
19,7.349265957970546e+17,1.6256176139736118e+17,199306137512159.4,1136598241301.8872,659030707916.7667,56798639818.73568,1748720737.3527267,166436132.94860998,9901029.779591475,2708671.483786534,304302.99141138565,273146.39835120697,10257.762564863553,1382.78123394402,1034.0368753657451,28.066584889595834,131.8340153375851,37.83297776956518,7.164925508597417,35.469025119519635,7.772085135050289,362.22818178344227,41.21041972306579,18.976105333277708,10.345482282057082,12.760719216849232,2.0348144372140475,5.800078806088581,2.7623146186855667,4.094009071195192,0.8978503806015046,0.9524531005313424,0.7645639123838687,0.8484780507603819,0.7974570611295863,0.6633449692494983,1.0181099512139271,1.95051992239704,1.1944034709807936,0.6377051467713155,0.9073293369564304,1.4792618366367805,1.4864385670546862,0.6787103470629106,0.6679486775114618,0.5333830592749345,0.5248276275799848,1.6749358849235991,2.1223125343965723,8.139322521598038
20,5.622768710023058e+17,114077161347940.66,1880461305152.0056,698115851084.1138,215817780335.8263,9176753198.114258,4503473185.310334,173509653.55264902,146718788.84596527,2931023.674881171,3862617.074125506,144788.9275196794,17774.699474827776,10747.445498592033,161.21113627203906,1514.5011272779752,10.080100507424328,177.36849225108855,7.799204887587428,24.914711587554187,2.7335442552097176,3.640120919631803,3.2026883362676433,3.141213270827938,7.90334149091618,21.5067933035345,27.948015191284636,12.448045108604298,2.2058468441947716,4.746033822178816,1.584419812094246,1.883780280809376,2.6589757360523567,1.5660480005779849,2.22957511423102,4.138316477893708,17.98055528587464,4.334739450747672,44.97251229495792,0.6571889854457317,1.5323198026017668,0.7264395127417344,0.9951688895374774,0.9503923597028666,1.1256179083856404,1.9050626011709995,0.914088816439122,1.5272091050507903,2.014168886742932,2.291283732503703
21,7.988284251525996e+17,1546560907401289.2,2246699992648.023,570269572796.6653,18947271879.952015,48037362737.07881,3089426023.1842256,5062176.503587011,171457942.76996613,52911.39812760453,17052743.066071052,4438.942319780793,63734.58768787106,665.0175054570386,161.07344388164404,34.41161775449929,19.38725709299939,8.336398432162284,4.999829973312399,9.537851734748587,4.546034488846429,9.784116039644319,4.8180014266826845,3.93728289801421,5.917753144717759,24.828381759166298,6.008747187066359,27.337743683203417,2.973594992422582,1.4090774290322767,2.7462701333691357,0.8193520599898577,0.9279557634533685,0.777110090899902,1.0901719601985815,0.6678325982404606,0.721238330359999,0.660630818253887,0.6423387875150557,0.6371714630789691,0.632397945528104,0.6008181322077846,0.6992456446309039,0.6254805947310508,0.6526537301102571,0.7479644632717743,1.2724797443676814,0.42740643578734766,0.43350932597131375,0.4140654255514369
22,1.2928860620106253e+18,4439657273137363.5,4068927632578338.0,283294899547.80457,662865184925.4915,460431651.5531539,48488599284.73415,30613723.0294099,2189896560.677121,535683.6502237065,31870929.328502152,9128480.18707976,23463.607102768412,2833.9558565254492,395.937690860832,150.67532717990377,7.324018714139592,27.183475328150816,4.727091476761075,7.4767365826690515,12.113926678902155,23.103708231793274,59.457102002083296,51.79862755009063,73.66510405847181,35.670833654428826,24.27829394383087,23.4753148524781,15.761408157606919,28.506261175952,45.26981049741384,25.367254823967354,15.089894432207704,15.60166472190995,32.68130876650988,5.536622413962132,0.7526606454289466,1.4151223000278597,4.622276517503624,0.8343269704060968,0.6958053182069581,0.6246775226957693,0.7006241575290936,0.6121889562948019,1.2636294244008333,1.1137905660746166,0.6020098360016238,1.5094277910434586,0.6589616972834216,0.46889543785524285
23,4.2854888918200045e+17,264785403672890.97,1710212603682.5386,756320305160.6794,30648569719.168056,6857279940.663188,5317376266.67444,13425.105375263121,138089959.1426161,1227.2361190850659,17368016.46240689,296.02292074275846,1364465.7137886838,98.23252572718981,1816.7054883887292,18.782860982831167,37.07741205650297,5.840661288511641,5.891594683385034,10.139648815167963,14.22121641809408,9.869183312764553,17.660342474002675,56.593560910035976,27.37536410634136,4.177310308587184,5.2806193040243965,2.893939150168183,2.8505861412684945,1.2039887862696783,1.5224920315443586,1.3658320787908054,3.4603503265330593,1.054111782195186,3.4863010695744303,1.3455162460393109,0.7563188477785417,1.102608722767056,0.6567004489663849,0.6287844358224296,0.600404766380304,0.5986697652227664,0.5987604974277906,0.6863001561443713,0.586995562569134,0.6359866053768873,0.6344201491874101,1.5292914343015596,0.5469686319746093,0.9326560383943485
24,1.0232210099636688e+17,75071659646120.02,25141589244849.96,4810157135951.997,112453897760.7062,11997270030.479116,998255526.1019646,55868109.453499876,31550709.68365509,480315.20134670654,2404922.479923876,4779.54849956513,66982.93666645799,407.74210269984883,575.5483592873658,61.26909518899618,14.70553404704261,26.729872767521204,17.0121442540669,13.354499594776458,17.81855279757964,11.142242294264259,57.98644325350158,19.80014962719137,907.0611036978461,42.22830404920659,997.9935995620697,28.796251441845843,4267.516174269936,26.23620617167244,820.6409469149573,23.379096354081437,60.62772420202671,1.7060781179298743,2.3269796450588465,1.1573337730171671,0.7170290786924467,0.6866387176560285,0.7108589458520598,0.8683583087044027,0.7946081565102134,0.7646771670910147,0.6880731679505551,0.7607575983038425,0.5672094096820398,0.5758186106588847,1.0686342460647293,1.8564940025416816,1.3013276391782864,1.1438020083802534
